14
34 0.053571 0.104592 0.102041 0.054422 0.284014 0.401361 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 44
35 0.000000 0.000000 0.000000 0.000000 0.543580 0.347471 0.013230 0.095720 0.000000 0.000000 0.000000 0.000000 27
36 0.363141 0.143924 0.392612 0.038151 0.001413 0.060759 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 79
37 0.052297 0.131750 0.083333 0.058504 0.163097 0.173340 0.083644 0.135164 0.021726 0.026381 0.007449 0.063315 184
38 0.031637 0.193948 0.142366 0.049519 0.102132 0.480399 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 70
39 0.009434 0.990566 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2
40 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.075690 0.513687 0.305452 0.069841 0.035330 0.000000 261
41 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
42 0.116822 0.195060 0.382777 0.250601 0.002804 0.051936 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 121
43 0.126437 0.011494 0.333333 0.413793 0.022989 0.091954 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 39
44 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.474609 0.201730 0.078125 0.118862 0.055804 0.070871 104
45 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
46 0.206861 0.227446 0.086912 0.279543 0.030241 0.168996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 50
47 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.101666 0.459089 0.130083 0.088437 0.063939 0.156786 326
48 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
49 0.094183 0.088643 0.130194 0.134349 0.222992 0.113573 0.104571 0.111496 0.000000 0.000000 0.000000 0.000000 99
50 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
51 0.014543 0.006811 0.008192 0.007824 0.252669 0.139451 0.050902 0.290777 0.018409 0.041881 0.039028 0.129510 520
52 0.110325 0.033722 0.000000 0.000000 0.066403 0.294546 0.284138 0.164238 0.004580 0.010408 0.021024 0.010616 132
53 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025888 0.361686 0.066075 0.096647 0.027860 0.421844 113
54 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1
55 0.025930 0.000198 0.087292 0.000198 0.399050 0.387569 0.000000 0.099762 0.000000 0.000000 0.000000 0.000000 111
56 0.000000 0.053961 0.000000 0.000000 0.194604 0.456372 0.066590 0.000000 0.002296 0.035591 0.084386 0.106200 56
57 0.166667 0.192488 0.173709 0.072770 0.023474 0.039906 0.000000 0.265258 0.011737 0.053991 0.000000 0.000000 39
58 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
59 0.093619 0.024654 0.113600 0.037544 0.301805 0.234451 0.021592 0.153078 0.006123 0.013535 0.000000 0.000000 122
60 0.000000 0.000000 0.000000 0.000000 0.750000 0.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2
61 0.206485 0.001706 0.317406 0.153584 0.037543 0.283276 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 28
62 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.305882 0.082353 0.035294 0.576471 0.000000 0.000000 11
63 0.000000 0.000000 0.000000 0.000000 0.278006 0.196616 0.139918 0.385460 0.000000 0.000000 0.000000 0.000000 52
64 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
65 0.000000 0.000000 0.000000 0.000000 0.238437 0.005582 0.014354 0.090909 0.265550 0.070973 0.312600 0.001595 33
66 0.217122 0.344913 0.430521 0.007444 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 18
67 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
68 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.086521 0.565574 0.183971 0.043716 0.120219 0.000000 108
69 0.003021 0.996979 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1
70 0.120743 0.155573 0.239422 0.001806 0.000000 0.482456 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 52
71 0.000876 0.116678 0.869131 0.000350 0.012789 0.000175 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24
72 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.027528 0.557652 0.098165 0.052458 0.120672 0.143525 139
73 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
74 0.255319 0.004728 0.157210 0.313239 0.005910 0.263593 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 40
75 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
76 0.054104 0.001843 0.029481 0.237856 0.105360 0.042379 0.095477 0.169849 0.026466 0.071022 0.024456 0.141709 167
77 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.375000 0.000000 0.312500 0.000000 0.125000 0.187500 4
78 0.485861 0.002034 0.127252 0.320744 0.007747 0.056363 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 158
79 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.015456 0.006182 0.175425 0.008501 0.323029 0.471406 44
80 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
81 0.024338 0.237523 0.300370 0.097043 0.230437 0.110290 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 84
82 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
83 0.022560 0.008787 0.000000 0.000000 0.252315 0.055331 0.076466 0.240204 0.049394 0.079791 0.128592 0.086559 451
84 0.009662 0.370048 0.047826 0.026570 0.102415 0.443478 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 33
85 0.001517 0.015672 0.000000 0.000000 0.178716 0.008342 0.021486 0.314712 0.094540 0.067745 0.185035 0.112235 140
86 0.040846 0.000000 0.528832 0.430322 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 8
87 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
88 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.303011 0.268550 0.072648 0.082273 0.069233 0.204284 116
89 0.283687 0.041017 0.462726 0.100281 0.009357 0.098253 0.004679 0.000000 0.000000 0.000000 0.000000 0.000000 65
90 0.697993 0.001187 0.035175 0.067760 0.041001 0.156884 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 88
91 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.697183 0.218310 0.084507 0.000000 0.000000 0.000000 7
92 0.222989 0.094253 0.213793 0.208046 0.035632 0.225287 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 23
93 0.103377 0.075810 0.000000 0.000000 0.292557 0.385596 0.137147 0.005513 0.000000 0.000000 0.000000 0.000000 21
94 0.068585 0.071492 0.063068 0.050768 0.196660 0.185329 0.159535 0.029521 0.042046 0.034814 0.055315 0.042866 305
95 0.122087 0.142166 0.471316 0.057548 0.000000 0.000000 0.206884 0.000000 0.000000 0.000000 0.000000 0.000000 22
96 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
97 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.033929 0.012500 0.392857 0.189286 0.156250 0.215179 94
98 0.000000 0.000000 0.000000 0.000000 0.666667 0.333333 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2
99 0.138498 0.364277 0.323944 0.163466 0.002561 0.007256 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 178
100 0.682946 0.000000 0.157726 0.159327 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 5
101 0.254657 0.345694 0.217399 0.112654 0.011248 0.058348 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 116
102 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
103 0.000624 0.001873 0.695421 0.302081 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 17
104 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.070341 0.350694 0.164937 0.111238 0.035170 0.267619 333
105 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.778689 0.221311 0.000000 0.000000 0.000000 0.000000 16
106 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.197853 0.177102 0.044365 0.286941 0.190340 0.103399 73
107 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.362069 0.000000 0.353448 0.008621 0.206897 0.068966 9
108 0.358250 0.095792 0.059801 0.306755 0.005537 0.173865 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 59
109 0.015590 0.046771 0.000000 0.000000 0.709354 0.228285 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 49
110 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.201515 0.565152 0.007576 0.225758 0.000000 0.000000 18
111 0.000000 0.000000 0.000000 0.000000 0.913420 0.086580 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 17
112 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
113 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.189836 0.797476 0.003310 0.009378 0.000000 0.000000 108
114 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.039183 0.699041 0.117757 0.095248 0.031263 0.017507 117
115 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
116 0.180251 0.029781 0.507837 0.156740 0.012539 0.112853 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 29
117 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
118 0.000000 0.000000 0.000000 0.000000 0.000000 0.231000 0.038500 0.441500 0.127000 0.120000 0.042000 0.000000 73
119 0.939210 0.060790 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7
120 0.051053 0.078680 0.029993 0.017392 0.212080 0.317144 0.077023 0.146238 0.006685 0.024136 0.013547 0.026029 355
121 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.009375 0.487500 0.268750 0.234375 0.000000 0.000000 21
122 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
123 0.000000 0.000000 0.000000 0.000000 0.550296 0.083912 0.187638 0.178154 0.000000 0.000000 0.000000 0.000000 243
124 0.062402 0.115445 0.206708 0.144306 0.009360 0.134165 0.004680 0.168487 0.039782 0.114665 0.000000 0.000000 96
125 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
126 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.041827 0.958173 0.000000 0.000000 0.000000 0.000000 35
127 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
128 0.051724 0.060799 0.301270 0.506352 0.009074 0.070780 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 93
129 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
130 0.000000 0.000000 0.000000 0.000000 0.418118 0.132404 0.378049 0.071429 0.000000 0.000000 0.000000 0.000000 60
131 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.264881 0.032738 0.104167 0.235119 0.363095 0.000000 32
132 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.335246 0.302259 0.196128 0.117963 0.048404 0.000000 116
133 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
134 0.122611 0.199045 0.320064 0.184713 0.030255 0.143312 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 47
135 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.529070 0.296512 0.000000 0.174419 0.000000 0.000000 15
136 0.059807 0.019936 0.018489 0.004662 0.176527 0.142122 0.063023 0.357235 0.005145 0.006109 0.010129 0.136817 185
137 0.000000 0.000000 0.000000 0.000000 0.169845 0.037154 0.282485 0.338903 0.078042 0.093572 0.000000 0.000000 68
138 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.016892 0.015203 0.235642 0.168074 0.450169 0.114020 49
139 0.000000 0.000000 0.000000 0.000000 0.231514 0.104754 0.025528 0.437500 0.055458 0.058979 0.086268 0.000000 47
140 0.222203 0.251356 0.226949 0.115085 0.114407 0.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 216
141 0.000000 0.000000 0.000000 0.000000 0.500000 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 3
142 0.091938 0.109922 0.056899 0.017519 0.166822 0.103256 0.032093 0.197674 0.038295 0.039225 0.049922 0.096434 316
143 0.012987 0.233766 0.000000 0.000000 0.000000 0.597403 0.121753 0.034091 0.000000 0.000000 0.000000 0.000000 19
144 0.312462 0.161385 0.140769 0.091538 0.080000 0.168308 0.009231 0.036308 0.000000 0.000000 0.000000 0.000000 89
145 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.205389 0.725979 0.000000 0.068632 0.000000 0.000000 33
146 0.000000 0.000000 0.514286 0.485714 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2
147 0.532895 0.000940 0.214286 0.065789 0.047932 0.138158 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 26
148 0.000000 0.000000 0.000000 0.000000 0.050625 0.775236 0.023483 0.067094 0.083562 0.000000 0.000000 0.000000 42
149 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005533 0.994467 73
150 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
151 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.306397 0.504047 0.027807 0.037337 0.083159 0.041253 137
152 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
153 0.098790 0.468246 0.364415 0.015121 0.003528 0.049899 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 52
154 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1
155 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.637891 0.350599 0.011280 0.000230 0.000000 0.000000 32
156 0.190643 0.030250 0.082011 0.039392 0.315004 0.342700 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 59
157 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
158 0.000000 0.000000 0.000000 0.000000 0.001052 0.088039 0.331813 0.503332 0.057524 0.018239 0.000000 0.000000 34
159 0.000000 0.000000 0.000000 0.000000 0.000230 0.224039 0.119733 0.401335 0.132973 0.121690 0.000000 0.000000 48
160 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.500000 0.500000 0.000000 0.000000 0.000000 0.000000 1
161 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.013989 0.710138 0.086793 0.078670 0.038207 0.072202 97
162 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.857143 0.095238 0.047619 0.000000 0.000000 0.000000 3
163 0.036526 0.361201 0.409903 0.067370 0.012987 0.112013 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 28
164 0.000591 0.058476 0.125123 0.000689 0.151014 0.112817 0.086927 0.257039 0.051093 0.035440 0.039279 0.081512 205
165 0.112689 0.098958 0.631155 0.042614 0.083333 0.031250 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 15
166 0.008361 0.071507 0.058966 0.023762 0.000000 0.773157 0.029263 0.034983 0.000000 0.000000 0.000000 0.000000 25
167 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
168 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.038623 0.827689 0.030544 0.103143 0.000000 0.000000 65
169 0.418301 0.385621 0.000000 0.000000 0.075163 0.120915 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 32
170 0.000000 0.000000 0.000000 0.000000 0.178769 0.129785 0.138585 0.190646 0.083385 0.096738 0.070400 0.111692 587
171 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.091543 0.655901 0.118146 0.123025 0.011385 0.000000 112
172 0.159015 0.043823 0.221619 0.287563 0.004174 0.161937 0.000000 0.094324 0.005008 0.022538 0.000000 0.000000 73
173 0.024004 0.000453 0.052083 0.347373 0.000000 0.235507 0.004982 0.096467 0.002717 0.031703 0.054801 0.149909 45
174 0.000000 0.000000 0.000000 0.000000 0.070986 0.263104 0.317582 0.193562 0.001754 0.038692 0.023628 0.090693 103
175 0.607265 0.000000 0.058944 0.296779 0.006854 0.030158 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7
176 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
177 0.080247 0.080247 0.000000 0.000000 0.609053 0.230453 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 106
178 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
179 0.074689 0.033195 0.414938 0.423237 0.000000 0.053942 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 44
180 0.000000 0.000000 0.000000 0.000000 0.997491 0.002509 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 3
181 0.290780 0.375887 0.239362 0.093972 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 56
182 0.000000 0.000000 0.000000 0.000000 0.537654 0.012025 0.026597 0.396515 0.013095 0.005656 0.008458 0.000000 99
183 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.470588 0.018382 0.408088 0.014706 0.077206 0.011029 15
184 0.013793 0.655172 0.182759 0.058621 0.010345 0.079310 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 13
185 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.131443 0.365464 0.313918 0.124227 0.064948 0.000000 93
186 0.000000 0.000000 0.000000 0.000000 0.666667 0.333333 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 2
187 0.077071 0.049463 0.115031 0.073620 0.516104 0.168712 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 67
188 0.017997 0.000261 0.000000 0.000000 0.153104 0.009650 0.079030 0.342462 0.093375 0.160929 0.032603 0.110589 140
189 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
190 0.000000 0.000000 0.000000 0.000000 0.121066 0.016509 0.246959 0.412724 0.029060 0.173682 0.000000 0.000000 83
191 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.045283 0.493565 0.054936 0.026997 0.045597 0.333621 383
192 0.060606 0.030303 0.909091 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 4
193 0.189804 0.190761 0.387267 0.158928 0.012446 0.060795 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 181
194 0.084811 0.047916 0.278630 0.043843 0.109248 0.201246 0.234308 0.000000 0.000000 0.000000 0.000000 0.000000 48
195 0.000000 0.000000 0.961538 0.038462 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7
196 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.124126 0.650350 0.191434 0.034091 0.000000 0.000000 29
197 0.177966 0.216102 0.351695 0.127119 0.033898 0.093220 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 41
198 0.031471 0.058895 0.082170 0.028233 0.394151 0.044222 0.028334 0.215341 0.027120 0.025906 0.052419 0.011739 487
199 0.066667 0.733333 0.000000 0.000000 0.016667 0.183333 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 9
200 0.042659 0.106151 0.716270 0.109458 0.010417 0.015046 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 91
201 0.011364 0.909091 0.000000 0.000000 0.028409 0.051136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 7
202 0.000181 0.040210 0.599348 0.360261 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 24
203 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.253157 0.007817 0.608238 0.130788 0.000000 0.000000 89
204 0.012658 0.129747 0.444620 0.387658 0.015823 0.009494 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 32
205 0.000574 0.053728 0.000000 0.000000 0.817017 0.128681 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 107
206 0.000000 0.000000 0.000000 0.000000 0.008321 0.015885 0.110439 0.450832 0.007564 0.406959 0.000000 0.000000 50
207 0.000000 0.000000 0.000000 0.000000 0.707428 0.100929 0.053760 0.122284 0.000000 0.015042 0.000557 0.000000 208
208 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
209 0.015535 0.189298 0.000000 0.000000 0.074799 0.720368 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 34
210 0.041384 0.064315 0.043962 0.016147 0.280529 0.093351 0.071845 0.169742 0.042877 0.032497 0.072456 0.070896 453
211 0.011009 0.054151 0.848408 0.086433 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 16
212 0.095830 0.247683 0.418703 0.042755 0.052022 0.114785 0.027380 0.000842 0.000000 0.000000 0.000000 0.000000 61
213 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 41
214 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.202389 0.570007 0.089914 0.060053 0.054081 0.023557 123
215 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0
216 0.252137 0.397436 0.187179 0.086325 0.004701 0.072222 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 128
217 0.000000 0.000000 0.000000 0.000000 0.230237 0.101779 0.104743 0.563241 0.000000 0.000000 0.000000 0.000000 33
